q1,q2,mean,stddev,stddev/mean
0.196349540949362,2.356194490292345,2.221077756874585,0.073947475133282,0.033293510280945
0.196349540949362,2.552544031141707,2.052637679216998,0.070381031451242,0.034288092907897
0.196349540949362,2.748893571991069,1.662296092915809,0.059829759535022,0.035992239764021
0.196349540949362,2.945243112840431,0.960185563987561,0.036428201004938,0.037938709319535
0.196349540949362,3.141592653689793,0.000000009341566,0.000000015028397,1.608766360920378
0.196349540949362,3.337942194539155,0.960185564862770,0.036428201036507,0.037938709317832
0.196349540949362,3.534291735388517,1.662296093463769,0.059829759551385,0.035992239762001
0.196349540949362,3.730641276237879,2.052637679482024,0.070381031457498,0.034288092906517
0.196349540949362,3.926990817087241,2.221077756970987,0.073947475134976,0.033293510280262
0.196349540949362,4.123340357936604,2.271434492188296,0.074626416593730,0.032854311603693
0.196349540949362,4.319689898785965,2.272861718589688,0.074340362269151,0.032707824528489
0.196349540949362,4.516039439635327,2.262508326056853,0.073932179349621,0.032677086089876
0.196349540949362,4.712388980484690,2.257439883346027,0.073762278763012,0.032675190735835
0.196349540949362,4.908738521334052,2.262508326066394,0.073932179349951,0.032677086089884
0.196349540949362,5.105088062183414,2.272861718598472,0.074340362269595,0.032707824528558
0.196349540949362,5.301437603032776,2.271434492170520,0.074626416593735,0.032854311603952
0.196349540949362,5.497787143882138,2.221077756874581,0.073947475133282,0.033293510280945
0.196349540949362,5.694136684731500,2.052637679216997,0.070381031451243,0.034288092907897
0.196349540949362,5.890486225580862,1.662296092915806,0.059829759535022,0.035992239764022
0.196349540949362,6.086835766430224,0.960185563987560,0.036428201004939,0.037938709319536
0.392699081798724,0.000000000100000,0.000000063069710,0.000000083330850,1.321249931397812
0.392699081798724,0.196349540949362,0.960185564862767,0.036428201036507,0.037938709317832
0.392699081798724,0.392699081798724,1.662296093463766,0.059829759551384,0.035992239762000
0.392699081798724,0.589048622648086,2.052637679482025,0.070381031457498,0.034288092906517
0.392699081798724,0.785398163497448,2.221077756970986,0.073947475134976,0.033293510280263
0.392699081798724,0.981747704346810,2.271434492188297,0.074626416593730,0.032854311603693
0.392699081798724,1.178097245196172,2.272861718589688,0.074340362269151,0.032707824528489
0.392699081798724,1.374446786045534,2.262508326056853,0.073932179349621,0.032677086089876
0.392699081798724,1.570796326894897,2.257439883346027,0.073762278763012,0.032675190735835
0.392699081798724,1.767145867744259,2.262508326066394,0.073932179349951,0.032677086089884
0.392699081798724,1.963495408593621,2.272861718598472,0.074340362269595,0.032707824528558
0.392699081798724,2.159844949442983,2.271434492170521,0.074626416593735,0.032854311603952
0.392699081798724,2.356194490292345,2.221077756874585,0.073947475133282,0.033293510280945
0.392699081798724,2.552544031141707,2.052637679216999,0.070381031451242,0.034288092907897
0.392699081798724,2.748893571991069,1.662296092915808,0.059829759535022,0.035992239764021
0.392699081798724,2.945243112840431,0.960185563987562,0.036428201004938,0.037938709319535
0.392699081798724,3.141592653689793,0.000000018074522,0.000000029204856,1.615802388359727
0.392699081798724,3.337942194539155,0.960185564862770,0.036428201036507,0.037938709317832
0.392699081798724,3.534291735388517,1.662296093463770,0.059829759551385,0.035992239762001
0.392699081798724,3.730641276237879,2.052637679482025,0.070381031457498,0.034288092906517
0.392699081798724,3.926990817087241,2.221077756970985,0.073947475134976,0.033293510280262
0.392699081798724,4.123340357936604,2.271434492188297,0.074626416593730,0.032854311603693
0.392699081798724,4.319689898785965,2.272861718589688,0.074340362269151,0.032707824528489
0.392699081798724,4.516039439635327,2.262508326056853,0.073932179349621,0.032677086089876
0.392699081798724,4.712388980484690,2.257439883346028,0.073762278763012,0.032675190735835
0.392699081798724,4.908738521334052,2.262508326066394,0.073932179349951,0.032677086089884
0.392699081798724,5.105088062183414,2.272861718598472,0.074340362269595,0.032707824528558
0.392699081798724,5.301437603032776,2.271434492170521,0.074626416593735,0.032854311603952
0.392699081798724,5.497787143882138,2.221077756874586,0.073947475133283,0.033293510280945
0.392699081798724,5.694136684731500,2.052637679216997,0.070381031451242,0.034288092907897
0.392699081798724,5.890486225580862,1.662296092915804,0.059829759535021,0.035992239764021
0.392699081798724,6.086835766430224,0.960185563987563,0.036428201004939,0.037938709319536
0.589048622648086,0.000000000100000,0.000000083524897,0.000000113195923,1.355235712577434
0.589048622648086,0.196349540949362,0.960185564862768,0.036428201036507,0.037938709317832
0.589048622648086,0.392699081798724,1.662296093463768,0.059829759551385,0.035992239762000
0.589048622648086,0.589048622648086,2.052637679482023,0.070381031457498,0.034288092906517
0.589048622648086,0.785398163497448,2.221077756970986,0.073947475134976,0.033293510280262
0.589048622648086,0.981747704346810,2.271434492188296,0.074626416593730,0.032854311603693
0.589048622648086,1.178097245196172,2.272861718589688,0.074340362269151,0.032707824528489
0.589048622648086,1.374446786045534,2.262508326056852,0.073932179349621,0.032677086089876
0.589048622648086,1.570796326894897,2.257439883346027,0.073762278763012,0.032675190735835
0.589048622648086,1.767145867744259,2.262508326066394,0.073932179349951,0.032677086089884
0.589048622648086,1.963495408593621,2.272861718598471,0.074340362269595,0.032707824528558
0.589048622648086,2.159844949442983,2.271434492170522,0.074626416593735,0.032854311603952
0.589048622648086,2.356194490292345,2.221077756874585,0.073947475133282,0.033293510280945
0.589048622648086,2.552544031141707,2.052637679217000,0.070381031451242,0.034288092907897
0.589048622648086,2.748893571991069,1.662296092915807,0.059829759535022,0.035992239764021
0.589048622648086,2.945243112840431,0.960185563987563,0.036428201004938,0.037938709319535
0.589048622648086,3.141592653689793,0.000000022382251,0.000000036812891,1.644735864348357
0.589048622648086,3.337942194539155,0.960185564862769,0.036428201036507,0.037938709317832
0.589048622648086,3.534291735388517,1.662296093463771,0.059829759551385,0.035992239762001
0.589048622648086,3.730641276237879,2.052637679482023,0.070381031457498,0.034288092906517
0.589048622648086,3.926990817087241,2.221077756970986,0.073947475134976,0.033293510280262
0.589048622648086,4.123340357936604,2.271434492188296,0.074626416593730,0.032854311603693
0.589048622648086,4.319689898785965,2.272861718589688,0.074340362269151,0.032707824528489
0.589048622648086,4.516039439635327,2.262508326056853,0.073932179349621,0.032677086089876
0.589048622648086,4.712388980484690,2.257439883346027,0.073762278763012,0.032675190735835
0.589048622648086,4.908738521334052,2.262508326066394,0.073932179349951,0.032677086089884
0.589048622648086,5.105088062183414,2.272861718598473,0.074340362269595,0.032707824528558
0.589048622648086,5.301437603032776,2.271434492170521,0.074626416593735,0.032854311603952
0.589048622648086,5.497787143882138,2.221077756874584,0.073947475133282,0.033293510280945
0.589048622648086,5.694136684731500,2.052637679216999,0.070381031451243,0.034288092907897
0.589048622648086,5.890486225580862,1.662296092915809,0.059829759535022,0.035992239764021
0.589048622648086,6.086835766430224,0.960185563987562,0.036428201004938,0.037938709319536
0.785398163497448,0.000000000100000,0.000000085359086,0.000000133538842,1.564436187236922
0.785398163497448,0.196349540949362,0.960185564862766,0.036428201036508,0.037938709317833
0.785398163497448,0.392699081798724,1.662296093463768,0.059829759551384,0.035992239762000
0.785398163497448,0.589048622648086,2.052637679482023,0.070381031457498,0.034288092906517
0.785398163497448,0.785398163497448,2.221077756970986,0.073947475134976,0.033293510280263
0.785398163497448,0.981747704346810,2.271434492188296,0.074626416593731,0.032854311603693
0.785398163497448,1.178097245196172,2.272861718589688,0.074340362269151,0.032707824528489
0.785398163497448,1.374446786045534,2.262508326056852,0.073932179349621,0.032677086089876
0.785398163497448,1.570796326894897,2.257439883346027,0.073762278763012,0.032675190735835
0.785398163497448,1.767145867744259,2.262508326066394,0.073932179349951,0.032677086089884
0.785398163497448,1.963495408593621,2.272861718598472,0.074340362269595,0.032707824528558
0.785398163497448,2.159844949442983,2.271434492170521,0.074626416593735,0.032854311603952
0.785398163497448,2.356194490292345,2.221077756874585,0.073947475133282,0.033293510280945
0.785398163497448,2.552544031141707,2.052637679216999,0.070381031451242,0.034288092907897
0.785398163497448,2.748893571991069,1.662296092915808,0.059829759535022,0.035992239764021
0.785398163497448,2.945243112840431,0.960185563987562,0.036428201004938,0.037938709319535
0.785398163497448,3.141592653689793,0.000000018278037,0.000000035717457,1.954118874833389
0.785398163497448,3.337942194539155,0.960185564862771,0.036428201036507,0.037938709317832
0.785398163497448,3.534291735388517,1.662296093463769,0.059829759551385,0.035992239762001
0.785398163497448,3.730641276237879,2.052637679482024,0.070381031457498,0.034288092906517
0.785398163497448,3.926990817087241,2.221077756970987,0.073947475134976,0.033293510280262
0.785398163497448,4.123340357936604,2.271434492188297,0.074626416593730,0.032854311603693
0.785398163497448,4.319689898785965,2.272861718589688,0.074340362269151,0.032707824528489
0.785398163497448,4.516039439635327,2.262508326056853,0.073932179349621,0.032677086089876
0.785398163497448,4.712388980484690,2.257439883346027,0.073762278763012,0.032675190735835
0.785398163497448,4.908738521334052,2.262508326066394,0.073932179349951,0.032677086089884
0.785398163497448,5.105088062183414,2.272861718598473,0.074340362269595,0.032707824528558
0.785398163497448,5.301437603032776,2.271434492170521,0.074626416593735,0.032854311603952
0.785398163497448,5.497787143882138,2.221077756874584,0.073947475133282,0.033293510280945
0.785398163497448,5.694136684731500,2.052637679216997,0.070381031451243,0.034288092907897
0.785398163497448,5.890486225580862,1.662296092915807,0.059829759535022,0.035992239764022
0.785398163497448,6.086835766430224,0.960185563987562,0.036428201004938,0.037938709319535
0.981747704346810,0.000000000100000,0.000000089036853,0.000000116902852,1.312971519292700
0.981747704346810,0.196349540949362,0.960185564862768,0.036428201036507,0.037938709317832
0.981747704346810,0.392699081798724,1.662296093463768,0.059829759551385,0.035992239762001
0.981747704346810,0.589048622648086,2.052637679482022,0.070381031457498,0.034288092906517
0.981747704346810,0.785398163497448,2.221077756970985,0.073947475134976,0.033293510280262
0.981747704346810,0.981747704346810,2.271434492188296,0.074626416593730,0.032854311603693
0.981747704346810,1.178097245196172,2.272861718589688,0.074340362269151,0.032707824528489
0.981747704346810,1.374446786045534,2.262508326056853,0.073932179349621,0.032677086089876
0.981747704346810,1.570796326894897,2.257439883346027,0.073762278763012,0.032675190735835
0.981747704346810,1.767145867744259,2.262508326066394,0.073932179349951,0.032677086089884
0.981747704346810,1.963495408593621,2.272861718598472,0.074340362269595,0.032707824528558
0.981747704346810,2.159844949442983,2.271434492170521,0.074626416593735,0.032854311603952
0.981747704346810,2.356194490292345,2.221077756874585,0.073947475133282,0.033293510280945
0.981747704346810,2.552544031141707,2.052637679216998,0.070381031451242,0.034288092907897
0.981747704346810,2.748893571991069,1.662296092915808,0.059829759535022,0.035992239764021
0.981747704346810,2.945243112840431,0.960185563987560,0.036428201004938,0.037938709319535
0.981747704346810,3.141592653689793,0.000000021691323,0.000000035750354,1.648140771323990
0.981747704346810,3.337942194539155,0.960185564862770,0.036428201036507,0.037938709317832
0.981747704346810,3.534291735388517,1.662296093463769,0.059829759551385,0.035992239762001
0.981747704346810,3.730641276237879,2.052637679482024,0.070381031457498,0.034288092906517
0.981747704346810,3.926990817087241,2.221077756970987,0.073947475134976,0.033293510280262
0.981747704346810,4.123340357936604,2.271434492188297,0.074626416593730,0.032854311603693
0.981747704346810,4.319689898785965,2.272861718589688,0.074340362269151,0.032707824528489
0.981747704346810,4.516039439635327,2.262508326056852,0.073932179349621,0.032677086089876
0.981747704346810,4.712388980484690,2.257439883346027,0.073762278763012,0.032675190735835
0.981747704346810,4.908738521334052,2.262508326066393,0.073932179349951,0.032677086089884
0.981747704346810,5.105088062183414,2.272861718598471,0.074340362269595,0.032707824528558
0.981747704346810,5.301437603032776,2.271434492170521,0.074626416593735,0.032854311603952
0.981747704346810,5.497787143882138,2.221077756874582,0.073947475133282,0.033293510280945
0.981747704346810,5.694136684731500,2.052637679216998,0.070381031451243,0.034288092907897
0.981747704346810,5.890486225580862,1.662296092915807,0.059829759535022,0.035992239764021
0.981747704346810,6.086835766430224,0.960185563987559,0.036428201004939,0.037938709319537
1.178097245196172,0.000000000100000,0.000000062863820,0.000000083069671,1.321422573247096
1.178097245196172,0.196349540949362,0.960185564862767,0.036428201036506,0.037938709317832
1.178097245196172,0.392699081798724,1.662296093463767,0.059829759551385,0.035992239762000
1.178097245196172,0.589048622648086,2.052637679482024,0.070381031457498,0.034288092906518
1.178097245196172,0.785398163497448,2.221077756970985,0.073947475134976,0.033293510280263
1.178097245196172,0.981747704346810,2.271434492188295,0.074626416593730,0.032854311603693
1.178097245196172,1.178097245196172,2.272861718589688,0.074340362269151,0.032707824528489
1.178097245196172,1.374446786045534,2.262508326056853,0.073932179349621,0.032677086089876
1.178097245196172,1.570796326894897,2.257439883346027,0.073762278763012,0.032675190735835
1.178097245196172,1.767145867744259,2.262508326066394,0.073932179349951,0.032677086089884
1.178097245196172,1.963495408593621,2.272861718598472,0.074340362269595,0.032707824528558
1.178097245196172,2.159844949442983,2.271434492170521,0.074626416593735,0.032854311603952
1.178097245196172,2.356194490292345,2.221077756874585,0.073947475133282,0.033293510280945
1.178097245196172,2.552544031141707,2.052637679216998,0.070381031451242,0.034288092907897
1.178097245196172,2.748893571991069,1.662296092915808,0.059829759535022,0.035992239764021
1.178097245196172,2.945243112840431,0.960185563987559,0.036428201004938,0.037938709319535
1.178097245196172,3.141592653689793,0.000000016771316,0.000000028427615,1.695013939745449
1.178097245196172,3.337942194539155,0.960185564862772,0.036428201036507,0.037938709317832
1.178097245196172,3.534291735388517,1.662296093463770,0.059829759551385,0.035992239762001
1.178097245196172,3.730641276237879,2.052637679482022,0.070381031457498,0.034288092906517
1.178097245196172,3.926990817087241,2.221077756970987,0.073947475134976,0.033293510280262
1.178097245196172,4.123340357936604,2.271434492188296,0.074626416593730,0.032854311603693
1.178097245196172,4.319689898785965,2.272861718589687,0.074340362269151,0.032707824528489
1.178097245196172,4.516039439635327,2.262508326056853,0.073932179349621,0.032677086089876
1.178097245196172,4.712388980484690,2.257439883346027,0.073762278763012,0.032675190735835
1.178097245196172,4.908738521334052,2.262508326066394,0.073932179349951,0.032677086089884
1.178097245196172,5.105088062183414,2.272861718598473,0.074340362269595,0.032707824528558
1.178097245196172,5.301437603032776,2.271434492170522,0.074626416593735,0.032854311603952
1.178097245196172,5.497787143882138,2.221077756874582,0.073947475133282,0.033293510280945
1.178097245196172,5.694136684731500,2.052637679216999,0.070381031451243,0.034288092907897
1.178097245196172,5.890486225580862,1.662296092915809,0.059829759535023,0.035992239764022
1.178097245196172,6.086835766430224,0.960185563987559,0.036428201004937,0.037938709319534
1.374446786045534,0.000000000100000,0.000000036118570,0.000000044586479,1.234447515363144
1.374446786045534,0.196349540949362,0.960185564862767,0.036428201036507,0.037938709317832
1.374446786045534,0.392699081798724,1.662296093463768,0.059829759551384,0.035992239762000
1.374446786045534,0.589048622648086,2.052637679482024,0.070381031457498,0.034288092906517
1.374446786045534,0.785398163497448,2.221077756970985,0.073947475134976,0.033293510280263
1.374446786045534,0.981747704346810,2.271434492188294,0.074626416593730,0.032854311603693
1.374446786045534,1.178097245196172,2.272861718589688,0.074340362269151,0.032707824528489
1.374446786045534,1.374446786045534,2.262508326056852,0.073932179349621,0.032677086089876
1.374446786045534,1.570796326894897,2.257439883346027,0.073762278763012,0.032675190735835
1.374446786045534,1.767145867744259,2.262508326066394,0.073932179349951,0.032677086089884
1.374446786045534,1.963495408593621,2.272861718598471,0.074340362269595,0.032707824528558
1.374446786045534,2.159844949442983,2.271434492170521,0.074626416593735,0.032854311603952
1.374446786045534,2.356194490292345,2.221077756874585,0.073947475133283,0.033293510280945
1.374446786045534,2.552544031141707,2.052637679217000,0.070381031451242,0.034288092907897
1.374446786045534,2.748893571991069,1.662296092915807,0.059829759535022,0.035992239764021
1.374446786045534,2.945243112840431,0.960185563987563,0.036428201004938,0.037938709319535
1.374446786045534,3.141592653689793,0.000000010571824,0.000000015504367,1.466574403705264
1.374446786045534,3.337942194539155,0.960185564862768,0.036428201036507,0.037938709317832
1.374446786045534,3.534291735388517,1.662296093463770,0.059829759551385,0.035992239762001
1.374446786045534,3.730641276237879,2.052637679482023,0.070381031457498,0.034288092906517
1.374446786045534,3.926990817087241,2.221077756970986,0.073947475134976,0.033293510280262
1.374446786045534,4.123340357936604,2.271434492188296,0.074626416593730,0.032854311603693
1.374446786045534,4.319689898785965,2.272861718589688,0.074340362269151,0.032707824528489
1.374446786045534,4.516039439635327,2.262508326056853,0.073932179349621,0.032677086089876
1.374446786045534,4.712388980484690,2.257439883346028,0.073762278763012,0.032675190735835
1.374446786045534,4.908738521334052,2.262508326066394,0.073932179349951,0.032677086089884
1.374446786045534,5.105088062183414,2.272861718598473,0.074340362269595,0.032707824528558
1.374446786045534,5.301437603032776,2.271434492170521,0.074626416593735,0.032854311603952
1.374446786045534,5.497787143882138,2.221077756874585,0.073947475133282,0.033293510280945
1.374446786045534,5.694136684731500,2.052637679216999,0.070381031451243,0.034288092907897
1.374446786045534,5.890486225580862,1.662296092915810,0.059829759535024,0.035992239764023
1.374446786045534,6.086835766430224,0.960185563987563,0.036428201004939,0.037938709319536
1.570796326894897,0.000000000100000,0.000000000516303,0.000000000020062,0.038856512923449
1.570796326894897,0.196349540949362,0.960185564862767,0.036428201036506,0.037938709317832
1.570796326894897,0.392699081798724,1.662296093463767,0.059829759551385,0.035992239762001
1.570796326894897,0.589048622648086,2.052637679482021,0.070381031457498,0.034288092906517
1.570796326894897,0.785398163497448,2.221077756970986,0.073947475134976,0.033293510280263
1.570796326894897,0.981747704346810,2.271434492188296,0.074626416593730,0.032854311603693
1.570796326894897,1.178097245196172,2.272861718589688,0.074340362269151,0.032707824528489
1.570796326894897,1.374446786045534,2.262508326056852,0.073932179349621,0.032677086089876
1.570796326894897,1.570796326894897,2.257439883346027,0.073762278763012,0.032675190735835
1.570796326894897,1.767145867744259,2.262508326066394,0.073932179349951,0.032677086089884
1.570796326894897,1.963495408593621,2.272861718598472,0.074340362269595,0.032707824528558
1.570796326894897,2.159844949442983,2.271434492170521,0.074626416593735,0.032854311603952
1.570796326894897,2.356194490292345,2.221077756874585,0.073947475133283,0.033293510280945
1.570796326894897,2.552544031141707,2.052637679216999,0.070381031451242,0.034288092907897
1.570796326894897,2.748893571991069,1.662296092915809,0.059829759535022,0.035992239764021
1.570796326894897,2.945243112840431,0.960185563987562,0.036428201004938,0.037938709319535
1.570796326894897,3.141592653689793,0.000000000516302,0.000000000020062,0.038856512923448
1.570796326894897,3.337942194539155,0.960185564862769,0.036428201036507,0.037938709317832
1.570796326894897,3.534291735388517,1.662296093463771,0.059829759551385,0.035992239762001
1.570796326894897,3.730641276237879,2.052637679482024,0.070381031457498,0.034288092906517
1.570796326894897,3.926990817087241,2.221077756970987,0.073947475134976,0.033293510280262
1.570796326894897,4.123340357936604,2.271434492188296,0.074626416593730,0.032854311603693
1.570796326894897,4.319689898785965,2.272861718589688,0.074340362269151,0.032707824528489
1.570796326894897,4.516039439635327,2.262508326056853,0.073932179349621,0.032677086089876
1.570796326894897,4.712388980484690,2.257439883346027,0.073762278763012,0.032675190735835
1.570796326894897,4.908738521334052,2.262508326066394,0.073932179349951,0.032677086089884
1.570796326894897,5.105088062183414,2.272861718598472,0.074340362269595,0.032707824528558
1.570796326894897,5.301437603032776,2.271434492170522,0.074626416593735,0.032854311603952
1.570796326894897,5.497787143882138,2.221077756874583,0.073947475133282,0.033293510280945
1.570796326894897,5.694136684731500,2.052637679217000,0.070381031451243,0.034288092907897
1.570796326894897,5.890486225580862,1.662296092915808,0.059829759535022,0.035992239764021
1.570796326894897,6.086835766430224,0.960185563987561,0.036428201004939,0.037938709319536
1.767145867744259,0.000000000100000,0.000000035814620,0.000000045139492,1.260364953224541
1.767145867744259,0.196349540949362,0.960185564862768,0.036428201036505,0.037938709317830
1.767145867744259,0.392699081798724,1.662296093463770,0.059829759551386,0.035992239762001
1.767145867744259,0.589048622648086,2.052637679482022,0.070381031457498,0.034288092906517
1.767145867744259,0.785398163497448,2.221077756970985,0.073947475134976,0.033293510280263
1.767145867744259,0.981747704346810,2.271434492188296,0.074626416593730,0.032854311603693
1.767145867744259,1.178097245196172,2.272861718589688,0.074340362269151,0.032707824528489
1.767145867744259,1.374446786045534,2.262508326056853,0.073932179349621,0.032677086089876
1.767145867744259,1.570796326894897,2.257439883346028,0.073762278763012,0.032675190735835
1.767145867744259,1.767145867744259,2.262508326066394,0.073932179349951,0.032677086089884
1.767145867744259,1.963495408593621,2.272861718598472,0.074340362269595,0.032707824528558
1.767145867744259,2.159844949442983,2.271434492170521,0.074626416593735,0.032854311603952
1.767145867744259,2.356194490292345,2.221077756874585,0.073947475133282,0.033293510280945
1.767145867744259,2.552544031141707,2.052637679216999,0.070381031451242,0.034288092907897
1.767145867744259,2.748893571991069,1.662296092915809,0.059829759535022,0.035992239764021
1.767145867744259,2.945243112840431,0.960185563987561,0.036428201004938,0.037938709319535
1.767145867744259,3.141592653689793,0.000000009330248,0.000000014919605,1.599057816161931
1.767145867744259,3.337942194539155,0.960185564862771,0.036428201036507,0.037938709317832
1.767145867744259,3.534291735388517,1.662296093463769,0.059829759551385,0.035992239762001
1.767145867744259,3.730641276237879,2.052637679482025,0.070381031457498,0.034288092906517
1.767145867744259,3.926990817087241,2.221077756970987,0.073947475134976,0.033293510280262
1.767145867744259,4.123340357936604,2.271434492188297,0.074626416593730,0.032854311603693
1.767145867744259,4.319689898785965,2.272861718589688,0.074340362269151,0.032707824528489
1.767145867744259,4.516039439635327,2.262508326056853,0.073932179349621,0.032677086089876
1.767145867744259,4.712388980484690,2.257439883346027,0.073762278763012,0.032675190735835
1.767145867744259,4.908738521334052,2.262508326066394,0.073932179349951,0.032677086089884
1.767145867744259,5.105088062183414,2.272861718598472,0.074340362269595,0.032707824528558
1.767145867744259,5.301437603032776,2.271434492170521,0.074626416593735,0.032854311603952
1.767145867744259,5.497787143882138,2.221077756874583,0.073947475133282,0.033293510280945
1.767145867744259,5.694136684731500,2.052637679216997,0.070381031451243,0.034288092907897
1.767145867744259,5.890486225580862,1.662296092915806,0.059829759535022,0.035992239764022
1.767145867744259,6.086835766430224,0.960185563987561,0.036428201004939,0.037938709319536
1.963495408593621,0.000000000100000,0.000000060880942,0.000000081695142,1.341883671672742
1.963495408593621,0.196349540949362,0.960185564862767,0.036428201036507,0.037938709317832
1.963495408593621,0.392699081798724,1.662296093463768,0.059829759551383,0.035992239762000
1.963495408593621,0.589048622648086,2.052637679482024,0.070381031457497,0.034288092906517
1.963495408593621,0.785398163497448,2.221077756970986,0.073947475134976,0.033293510280263
1.963495408593621,0.981747704346810,2.271434492188295,0.074626416593730,0.032854311603693
1.963495408593621,1.178097245196172,2.272861718589688,0.074340362269151,0.032707824528489
1.963495408593621,1.374446786045534,2.262508326056853,0.073932179349621,0.032677086089876
1.963495408593621,1.570796326894897,2.257439883346027,0.073762278763012,0.032675190735835
1.963495408593621,1.767145867744259,2.262508326066394,0.073932179349951,0.032677086089884
1.963495408593621,1.963495408593621,2.272861718598472,0.074340362269595,0.032707824528558
1.963495408593621,2.159844949442983,2.271434492170521,0.074626416593735,0.032854311603952
1.963495408593621,2.356194490292345,2.221077756874585,0.073947475133282,0.033293510280945
1.963495408593621,2.552544031141707,2.052637679216998,0.070381031451242,0.034288092907897
1.963495408593621,2.748893571991069,1.662296092915808,0.059829759535022,0.035992239764021
1.963495408593621,2.945243112840431,0.960185563987564,0.036428201004938,0.037938709319535
1.963495408593621,3.141592653689793,0.000000017762560,0.000000028435757,1.600881680815573
1.963495408593621,3.337942194539155,0.960185564862768,0.036428201036507,0.037938709317832
1.963495408593621,3.534291735388517,1.662296093463770,0.059829759551385,0.035992239762001
1.963495408593621,3.730641276237879,2.052637679482025,0.070381031457498,0.034288092906517
1.963495408593621,3.926990817087241,2.221077756970986,0.073947475134976,0.033293510280262
1.963495408593621,4.123340357936604,2.271434492188297,0.074626416593730,0.032854311603693
1.963495408593621,4.319689898785965,2.272861718589689,0.074340362269151,0.032707824528489
1.963495408593621,4.516039439635327,2.262508326056852,0.073932179349621,0.032677086089876
1.963495408593621,4.712388980484690,2.257439883346027,0.073762278763012,0.032675190735835
1.963495408593621,4.908738521334052,2.262508326066394,0.073932179349951,0.032677086089884
1.963495408593621,5.105088062183414,2.272861718598472,0.074340362269595,0.032707824528558
1.963495408593621,5.301437603032776,2.271434492170520,0.074626416593735,0.032854311603952
1.963495408593621,5.497787143882138,2.221077756874585,0.073947475133283,0.033293510280945
